AnswerID,Question,Reference_Answer,Model_Answer,Precision,Recall,F1_Score
ADAM_0001981_Sec2.txt,What is (are) Hip joint replacement ? (Also called: Hip arthroplasty; Total hip replacement; Hip hemiarthroplasty),"Your hip joint is made up of two major parts. One or both parts may be replaced during surgery: - The hip socket (a part of the pelvic bone called the acetabulum) - The upper end of the thighbone (called the femoral head) The new hip that replaces the old one is made up of these parts: - A socket, which is usually made of strong metal. - A liner, which fits inside the socket. It is usually plastic, but some surgeons are now trying other materials, like ceramic. The liner allows the hip to move smoothly. - A metal or ceramic ball that will replace the round head (top) of your thigh bone. - A metal stem that is attached to the thigh bone to make the joint more stable. You will not feel any pain during surgery. You will have one of two types of anesthesia: - General anesthesia. This means you will be asleep and unable to feel pain. - Regional (spinal or epidural anesthesia). Medicine is put into your back to make you numb below your waist. You will also get medicine to make you sleepy. And you may get medicine that will make you forget about the procedure, even though you will not be fully asleep. After you receive anesthesia, your surgeon will make a surgical cut to open up your hip joint. Often this cut is over the buttocks. Then your surgeon will: - Cut and remove the head of your thigh bone - Clean out your hip socket and remove the rest of the cartilage and damaged or arthritic bone - Put the new hip socket in place, then insert the metal stem into your thigh bone - Place the correct-sized ball for the new joint - Secure all of the new parts in place, sometimes with a special cement - Repair the muscles and tendons around the new joint - Close the surgical wound This surgery takes about 1 - 3 hours.","Hip joint replacement is a surgical procedure that replaces the ball and socket of the hip joint with an artificial prosthesis. The artificial prosthesis is made up of a metal stem, a plastic cup, and a plastic or metal ball. The ball and socket of the hip joint are replaced with an artificial prosthesis",0.8685309290885925,0.8041832447052002,0.835119366645813
ADAM_0001981_Sec3.txt,What is the outlook for Hip joint replacement ? (Also called: Hip arthroplasty; Total hip replacement; Hip hemiarthroplasty),"Hip replacement surgery results are often excellent. Most or all of your pain and stiffness should go away.  Some people may have problems with infection, loosening, or even dislocation of the new hip joint.  Over time the artificial hip joint will loosen. This can happen after as long as 15 - 20 years. You may need a second replacement.  Younger, more active people may wear out parts of their new hip. It may need to be replaced before the artificial hip loosens.","The outlook for Hip joint replacement is very good. With proper care, the artificial joint can last up to 20 years or more. After surgery, you may have pain or stiffness in your hip for a few months. But you should be able to do most activities sooner. The outlook for Hip joint replacement is very good",0.8877995014190674,0.8726017475128174,0.8801349997520447
ADAM_0001982_Sec1.txt,What is (are) Hip or knee replacement - after - what to ask your doctor ? (Also called: What to ask your doctor after hip or knee replacement; Hip replacement - after - what to ask your doctor; Knee replacement - after - what to ask your doctor; Hip arthroplasty - after - what to ask your doctor; Knee arthroplasty - after - what to ask your doctor),You had surgery to get a new hip or knee joint while you were in the hospital.   Below are some questions you may want to ask your health care provider to help you take care of your new joint.,What is (are) Hip or knee replacement - after - what to ask your doctor? (Also called: What to ask your doctor after hip or knee replacement; Hip replacement - after - what to ask your doctor; Knee replacement - after - what to ask your doctor; Hip arthroplasty - after - what,0.8213057518005371,0.8520005345344543,0.8363716006278992
ADAM_0001983_Sec1.txt,What is (are) Hip or knee replacement - before - what to ask your doctor ? (Also called: What to ask your doctor before hip or knee replacement; Hip replacement - before - what to ask your doctor; Knee replacement - before - what to ask your doctor; Hip arthroplasty - before - what to ask your doctor; Knee arthroplasty - before - what to ask your doctor),You are going to have a hip or knee joint replacement surgery to replace all or part of your hip or knee joint with an artificial device (a prosthesis).  Below are some questions you may want to ask your health care provider to help you prepare for your hip or knee replacement.,"Before having a hip or knee replacement, you should ask your doctor the following questions:",0.9369250535964966,0.8863298296928406,0.9109254479408264
ADAM_0001984_Sec1.txt,What is (are) Hip or knee replacement - in the hospital after ? (Also called: Hip replacement surgery - after - self-care; Knee replacement surgery - after - self-care),You will stay in the hospital for 2 to 3 days after having hip or knee joint replacement surgery. During that time you will recover from your anesthesia and the surgery.,"After a hip or knee replacement, you may feel a lot of pain and discomfort. This is normal and expected. Your doctor may prescribe pain medicine to help ease your pain. You may also be given a prescription for a muscle relaxant and an anti-inflammatory medicine. These medicines can help you feel better and may even help",0.8570683598518372,0.8738659620285034,0.8653856515884399
ADAM_0000721_Sec2.txt,What causes Celiac disease - sprue?,"The exact cause is unknown. When people with celiac disease eat foods containing gluten, their immune system reacts by damaging the villi in the intestines.","The main cause of Celiac disease - sprue is gluten. Gluten is a protein found in wheat, barley, and rye. When people with Celiac disease eat gluten, their immune system attacks the small intestine, causing damage to the lining of the intestine and preventing the absorption of nutrients from food. This can lead",0.8877051472663879,0.9193662405014038,0.9032583236694336
ADAM_0000933_Sec1.txt,Do you have information about Comprehensive metabolic panel?,A comprehensive metabolic panel is a group of blood tests that provide an overall picture of your body's chemical balance and metabolism.,"Yes, I have information about Comprehensive metabolic panel.<|end_of_text|>",0.784441351890564,0.8503655791282654,0.8160743117332458
ADAM_0002446_Sec1.txt,Do you have information about a low-salt diet?,"A low-salt diet can benefit people with high blood pressure or heart failure, limiting daily sodium intake to 1,500-2,300 mg.",No<|end_of_text|>,0.7253188490867615,0.7665703296661377,0.7453742623329163
ADAM_0004359_Sec1.txt,Do you have information about 20 healthy snacks with 100 calories or less?,"Healthy snacks can include fresh fruits, vegetables, and whole grains that fit within 100 calories. Examples include apples, carrots with hummus, and low-fat yogurt.","Yes, I have information about 20 healthy snacks with 100 calories or less. Here is a list of some of the snacks:<|end_of_text|>",0.8273922801017761,0.8624592423439026,0.8445619344711304
GHR_0000879_Sec1.txt,What is (are) ring chromosome 20 syndrome?,Ring chromosome 20 syndrome affects brain function and causes epilepsy. It may also cause intellectual disability and behavioral difficulties.,"Ring chromosome 20 syndrome is a disorder caused by a chromosomal abnormality. People with ring chromosome 20 syndrome have a small ring-shaped chromosome 20 in each cell. The signs and symptoms of ring chromosome 20 syndrome vary widely among affected individuals. Some people have mild symptoms that may not be recognized until adulthood,",0.8485106229782104,0.879957914352417,0.8639481663703918
GHR_0000879_Sec2.txt,How many people are affected by ring chromosome 20 syndrome?,"This syndrome is rare, and its prevalence is unknown. Only 60 cases have been reported.","Ring chromosome 20 syndrome is a rare condition. There are less than 100 cases reported in the literature. It is characterized by developmental delays, autism spectrum disorder, and seizures.<|end_of_text|>",0.8468704223632812,0.9358353018760681,0.8891329765319824
GHR_0000879_Sec3.txt,What are the genetic changes related to ring chromosome 20 syndrome?,Ring chromosome 20 syndrome is caused by a chromosomal abnormality in which a chromosome forms a ring.,The genetic changes related to ring chromosome 20 syndrome are the loss of the short arm of chromosome 20 and the gain of the long arm of chromosome 20.,0.8866935968399048,0.9037291407585144,0.8951303958892822
ADAM_0003770_Sec1.txt,What is (are) Substance use - amphetamines?,"Amphetamines are drugs that can be legal or illegal, depending on how they are used.","Substance use - amphetamines is a type of drug use that involves the use of amphetamines, a class of stimulant drugs. Amphetamines are commonly used for their effects on the central nervous system, including increased alertness, energy, and mood elevation. However, excessive or prolonged use of amphet",0.8311957120895386,0.8679518699645996,0.8491762280464172
MPlusDrugs_0000067_Sec10.txt,What other information should I know about Amphetamine?,Keep appointments with your doctor. This prescription is not refillable.,"I am a stimulant drug that can help me feel more alert and energetic. I can also help me focus and improve my mood. However, I can also cause side effects such as anxiety, insomnia, and irritability.",0.8276549577713013,0.8409416675567627,0.8342453837394714
MPlusDrugs_0000067_Sec11.txt,What are the brand names of Amphetamine ?, Dyanavel XR  - Evekeo) ,"Adrafinil, Adderall, Adderall XR, Adzenys XR-ODT, Dexedrine, Dexedrine Spansule, Didrex, Lisdexamfetamine, ProCentra, Vyvanse, and Zyltrex.<|end_of_text|>",0.7192881107330322,0.7598596811294556,0.7390174865722656
MPlusDrugs_0000067_Sec3.txt,How should Amphetamine be used and the dosage?,Amphetamine comes as an tablet (Evekeo) and as an extended-release (long-acting) suspension (Dyanavel XR) to take by mouth. ,"Amphetamine should be used to increase alertness, attention, and energy. The dosage should be 5-15 mg per day, taken in the morning.<|end_of_text|>",0.8211939334869385,0.8313500285148621,0.8262407779693604
MPlusDrugs_0000067_Sec6.txt,What should I do if I forget a dose of Amphetamine ?,"Take the missed dose as soon as you remember it. However, if it is almost time for the next dose, skip the missed dose and continue your regular dosing schedule. Do not take a double dose to make up for a missed one.) ","If you forget a dose of amphetamine, take the missed dose as soon as you remember. If it is close to the time for your next dose, skip the missed dose and continue with your regular schedule. Do not take two doses at one time.",0.9412087202072144,0.9338338375091553,0.9375067353248596
ADAM_0000424_Sec1.txt,What is (are) Benign positional vertigo ? ,Benign positional vertigo is the most common type of vertigo. Vertigo is the feeling that you are spinning or that everything is spinning around you. It may occur when you move your head in a certain position.) ,"Benign positional vertigo is a condition that causes brief episodes of dizziness and vertigo. Vertigo is a sensation of spinning or whirling that is usually accompanied by nausea and vomiting. Benign positional vertigo is caused by a disturbance of the inner ear, which is responsible for maintaining balance. The most common cause",0.8727413415908813,0.8914246559143066,0.8819840550422668
ADAM_0000424_Sec2.txt,What is (are) Benign positional vertigo ? ,Benign positional vertigo is also called benign paroxysmal positional vertigo (BPPV).,Benign positional vertigo is a disorder of the inner ear that causes the sensation that you or your environment is spinning or moving. The sensation is called vertigo. Benign means that the condition is not dangerous. Positional means that the spinning sensation occurs only when your head is in certain positions.,0.8340157866477966,0.846019446849823,0.8399747610092163
ADAM_0000424_Sec3.txt,What are the symptoms of Benign positional vertigo?,"BPPV symptoms include any of the following
",Benign positional vertigo is a condition that causes the sensation of spinning or vertigo when a person changes position. Symptoms of benign positional vertigo include:<|end_of_text|>,0.8108463287353516,0.869583249092102,0.839188277721405
ADAM_0000424_Sec4.txt,How to diagnose Benign positional vertigo ?,Your health care provider will do a physical exam and ask about your medical history.  ,"Benign positional vertigo is a type of vertigo that is caused by a problem with the inner ear. It is characterized by brief episodes of dizziness that are triggered by certain head positions. The most common cause of benign positional vertigo is a problem with the otolith organs, which are located in the inner ear",0.8037206530570984,0.8368473649024963,0.8199495673179626
ADAM_0000424_Sec5.txt,What are the treatments for Benign positional vertigo ?,Your provider will teach you how to do a procedure called Epley's maneuver. ,"Benign positional vertigo (BPPV) is a common cause of vertigo. It is caused by loose calcium crystals (otoconia) in the inner ear. These crystals are usually found in the utricle, but they can break loose and move into the semicircular canals, where they interfere",0.8069465160369873,0.8406604528427124,0.8234585523605347
ADAM_0000424_Sec6.txt,What is the outlook for Benign positional vertigo?,"BPPV is uncomfortable, but it can usually be treated with Epley's maneuver. It may come back without warning.","Benign positional vertigo is a condition that causes dizziness and vertigo. It is usually caused by a problem with the inner ear, and it can be treated with medication or physical therapy. The outlook for benign positional vertigo is generally good, with most people recovering within a few days to a few weeks. However",0.8472163677215576,0.8589752912521362,0.8530552983283997
ADAM_0000424_Sec7.txt,Do I need to see a doctor for Benign positional vertigo?,"Call your provider if you develop vertigo or if treatment doesn’t work. Seek help if you experience weakness, slurred speech, or vision problems.","Yes, you should see a doctor for Benign positional vertigo.<|end_of_text|>",0.8026217222213745,0.8582505583763123,0.8295045495033264
ADAM_0000424_Sec8.txt,What are the complications of Benign positional vertigo?,People with severe vertigo may get dehydrated due to frequent vomiting.,"Benign positional vertigo is a common disorder of the vestibular system, which is responsible for balance and coordination. It is characterized by brief episodes of dizziness or vertigo that occur when the head is moved in certain positions. The most common complication of benign positional vertigo is a feeling of fullness or pressure in",0.8310045003890991,0.8660147786140442,0.8481484651565552
ADAM_0000424_Sec9.txt,How to prevent Benign positional vertigo?,Avoid head positions that trigger positional vertigo.,"Benign positional vertigo is a disorder that causes the sensation of spinning or whirling. It is caused by a problem in the inner ear. The symptoms include dizziness, nausea, and vomiting. The disorder is treated with a series of exercises called the Epley maneuver. The exercises help to realign the inner",0.8186421394348145,0.8605382442474365,0.8390675187110901
ADAM_0000425_Sec1.txt,What is (are) Benign positional vertigo - aftercare?,BPPV is the most common cause of vertigo and the easiest to treat.,"Benign positional vertigo - aftercare is a type of dizziness that causes you to feel as if you're moving when you're really still, or you feel as if the world is moving when it's really still. It is also known as benign paroxysmal positional vertigo. It is a common cause",0.8216006755828857,0.8776360750198364,0.8486944437026978
ADAM_0000425_Sec2.txt,What is the outlook for Benign positional vertigo - aftercare?,"After treatment with the Epley maneuver, avoid certain movements. Treatment usually cures BPPV, but it may return later.","Benign positional vertigo is a common cause of vertigo, or the sensation of spinning. Vertigo can cause you to feel dizzy or lightheaded. Benign positional vertigo is caused by a problem in the inner ear. The inner ear contains canals that help you sense movement and balance. The can",0.8217997550964355,0.8406342267990112,0.8311102390289307
ADAM_0003161_Sec1.txt,Do you have information about Positioning your baby for breastfeeding?,"Learn how to position your baby to breastfeed. Common positions include cradle hold, football hold, and side-lying position.","Yes, I have information about Positioning your baby for breastfeeding. I have learned that the baby's head should be turned to the side and the baby's body should be turned towards the mother. The mother should also make sure that the baby's head is not tilted too far forward or backward. Additionally, the mother should",0.8528673052787781,0.8850358724594116,0.8686538934707642
ADAM_0003820_Sec1.txt,What is (are) Syphilis - primary?,Syphilis is a bacterial infection most often spread through sexual contact.,Syphilis - primary is a sore on the genitals or rectum.,0.8779416084289551,0.8775284290313721,0.8777349591255188
ADAM_0003820_Sec6.txt,What is the outlook for Syphilis - primary?,"Syphilis can be cured if diagnosed early and treated effectively. Without treatment, complications may occur.","1. The outlook for Syphilis - primary is usually good. It can be treated with antibiotics, and most people recover without any lasting effects. However, if left untreated, Syphilis can cause serious complications such as heart disease, brain damage, and blindness. Therefore, it is important to seek medical attention as",0.8707959651947021,0.9079228639602661,0.8889719247817993
ADAM_0003820_Sec7.txt,What are the complications of Syphilis - primary?,"Complications include cardiovascular problems, neurosyphilis, and congenital syphilis.",Syphilis - primary has no complications.<|end_of_text|>,0.7806651592254639,0.8562255501747131,0.8167014122009277
ADAM_0003820_Sec2.txt,What causes Syphilis - primary?,"Syphilis is caused by the bacterium Treponema pallidum, typically transmitted through sexual contact.",Syphilis - primary is caused by a bacterial infection called Treponema pallidum.,0.9499948024749756,0.9340173006057739,0.9419382810592651
ADAM_0003820_Sec3.txt,What are the symptoms of Syphilis - primary?,"Symptoms include a painless sore called a chancre, enlarged lymph nodes, and rashes.","Painless ulcer at the site of infection, usually on the penis or around the vulva.<|end_of_text|>",0.8055425882339478,0.8488642573356628,0.8266361951828003
MPlusHealthTopics_0000866_Sec1.txt,What is (are) Syphilis ?,"Syphilis is a sexually transmitted disease caused by bacteria. It infects the genital area, lips, mouth, or anus of both men and women. You usually get syphilis from sexual contact with someone who has it. It can also pass from mother to baby during pregnancy.    The early stage of syphilis usually causes a single, small, painless sore. Sometimes it causes swelling in nearby lymph nodes. If you do not treat it, syphilis usually causes a non-itchy skin rash, often on your hands and feet. Many people do not notice symptoms for years. Symptoms can go away and come back.    The sores caused by syphilis make it easier to get or give someone HIV during sex. If you are pregnant, syphilis can cause birth defects, or you could lose your baby. In rare cases, syphilis causes serious health problems and even death.    Syphilis is easy to cure with antibiotics if you catch it early. Correct usage of latex condoms greatly reduces, but does not completely eliminate, the risk of catching or spreading syphilis.    NIH: National Institute of Allergy and Infectious Diseases) 
",Syphilis is a sexually transmitted disease that can cause serious health problems if not treated early.<|end_of_text|>,0.8469169735908508,0.8022429347038269,0.8239749073982239
ADAM_0003820_Sec4.txt,How to diagnose Syphilis - primary ? (Also called: Primary syphilis; Secondary syphilis; Late syphilis; Tertiary syphilis),"The doctor or nurse will examine you. Tests that may be done include:  - Examination of fluid from sore  - Echocardiogram, aortic angiogram, and cardiac catheterization to look at the major blood vessels and the heart  - Spinal tap and examination of spinal fluid  - Blood tests to screen for syphillis bacteria (RPR, VDRL, or TRUST)    If the RPR, VDRL, or TRUST tests are positive, one of the following tests will be needed to confirm the diagnosis:   - FTA-ABS (fluorescent treponemal antibody test)  - MHA-TP  - TP-EIA  - TP-PA) ","Syphilis is a sexually transmitted disease (STD) that can be passed through oral sex, vaginal sex, and anal sex. It is caused by the bacterium Treponema pallidum. Syphilis is often asymptomatic (without symptoms), but if left untreated, it can cause serious complications.",0.8273585438728333,0.7823857069015503,0.8042438626289368
ADAM_0003820_Sec5.txt,What are the treatments for Syphilis - primary ? (Also called: Primary syphilis; Secondary syphilis; Late syphilis; Tertiary syphilis),"Syphilis can be treated with antibiotics, such as:   - Doxycycline  - Penicillin G benzathine  - Tetracycline (for patients who are allergic to penicillin)    Length of treatment depends on how severe the syphilis is, and factors such as the patient's overall health.  To treat syphilis during pregnancy, penicillin is the drug of choice. Tetracycline cannot be used for treatment because it is dangerous to the unborn baby. Erythromycin may not prevent congenital syphilis in the baby. People who are allergic to penicillin should ideally be desensitized to it, and then treated with penicillin.  Several hours after getting treatment for the early stages of syphilis, people may experience the Jarisch-Herxheimer reaction. This process is caused by an immune reaction to the breakdown products of the infection.  Symptoms and signs of this reaction include:  - Chills  - Fever  - General ill feeling (malaise)  - Headache  - Joint aches  - Muscle aches  - Nausea  - Rash    These symptoms usually disappear within 24 hours.  Follow-up blood tests must be done at 3, 6, 12, and 24 months to ensure that the infection is gone. Avoid sexual contact when the chancre is present. Use condoms until two follow-up tests have shown that the infection has been cured, to reduce the chance of transmitting the infection.  All sexual partners of the person with syphilis should also be treated. Syphilis is extremely contagious in the primary and secondary stages.) 
","The treatments for Syphilis - primary are Penicillin G benzathine (Bicillin L-A, Bicillin CR), Penicillin G benzathine (Bicillin L-A, Bicillin CR), Penicillin G benzathine (Bicillin L-A, Bicillin",0.8270655274391174,0.7834030389785767,0.804642379283905
ADAM_0003820_Sec9.txt,How to prevent Syphilis - primary ? (Also called: Primary syphilis; Secondary syphilis; Late syphilis; Tertiary syphilis),"If you are sexually active, practice safe sex and always use a condom.  All pregnant women should be screened for syphilis.) ","Syphilis is a sexually transmitted disease (STD) caused by a bacterial infection. It can be passed through oral, vaginal, or anal sex. Syphilis is highly contagious, and it can be transmitted from a pregnant woman to her unborn child. If untreated, it can cause serious health problems. The most common",0.8422579765319824,0.8511385321617126,0.8466749787330627
ADAM_0001054_Sec1.txt,Do you have information about CSF glucose test (Also called: Glucose test - CSF; Cerebrospinal fluid glucose test),"Summary : A CSF glucose test measures the amount of sugar (glucose) in the cerebrospinal fluid (CSF). CSF is a clear fluid that flows in the space surrounding the spinal cord and brain.

How the Test is Performed : A sample of CSF is needed. A lumbar puncture, also called a spinal tap, is the most common way to collect this sample. For information on this procedure, see the article on lumbar puncture.  Other methods for collecting CSF are rarely used, but may be recommended in some cases. They include:  - Cisternal puncture  - Ventricular puncture  - Removal of CSF from a tube that is already in the CSF, such as a shunt or ventricular drain    The sample is sent to a laboratory for testing.

Why the Test is Performed : This test may be done to diagnose:  - Tumors  - Infections  - Inflammation of the central nervous system  - Delirium  - Other neurological and medical conditions

Normal Results : The glucose level in the CSF should be 50 to 80 mg/100 mL (or greater than 2/3 of the blood sugar level).  Note: Normal value ranges may vary slightly among different laboratories. Talk to your health care provider about the meaning of your specific test results.  The examples above show the common measurements for results for these tests. Some laboratories use different measurements or may test different specimens.

What Abnormal Results Mean : Abnormal results include higher and lower glucose levels. Abnormal results may be due to:  - Infection (bacterial or fungus)  - Inflammation of the central nervous system  - Tumor) 
","CSF glucose test is a test to measure the amount of glucose (sugar) in the cerebrospinal fluid (CSF). CSF is a clear fluid that fills the spaces around the brain and spinal cord. The test is used to help detect and diagnose infections, such as meningitis and encephal",0.911428689956665,0.8072584867477417,0.8561866879463196
ADAM_0001597_Sec1.txt,Do you have information about First aid kit,"You should make sure that you and your family are prepared to treat common symptoms, injuries, and emergencies. By planning ahead, you can create a well-stocked home first aid kit. Keep all of your supplies in one location so you know exactly where they are when you need them.  The following items are basic supplies. You can get most of them at a pharmacy or supermarket.  Bandages and dressings:  - Adhesive bandages (Band-Aid or similar brand); assorted sizes  - Aluminum finger splints  - Elastic (ACE) bandage for wrapping wrist, ankle, knee, and elbow injuries  - Eye shield, pads, and bandages  - Latex or non-latex gloves to reduce contamination risk  - Sterile gauze pads, non-stick (Adaptic-type, petrolatum or other) gauze and adhesive tape  - Triangular bandage for wrapping injuries and making an arm sling    Home health equipment:  - Blue ""baby bulb"" or ""turkey baster"" suction device  - Disposable, instant ice bags  - First-aid manual  - Hand sanitizer  - Latex or non-latex gloves to reduce contamination risk  - Save-A-Tooth storage device in case a tooth is broken or knocked out; contains a travel case and salt solution  - Sterile cotton balls  - Sterile cotton-tipped swabs  - Syringe, medicine cup, or medicine spoon for giving specific doses of medicine  - Thermometer  - Tweezers, to remove ticks and small splinters    Medicine for cuts and injuries:  - Antiseptic solution or wipes, such as hydrogen peroxide, povidone-iodine, or chlorhexidine  - Antibiotic ointment, such as bacitracin, polysporin, or mupirocin  - Sterile eyewash, such as contact lens saline solution  - Calamine lotion for stings or poison ivy  - Hydrocortisone cream, ointment, or lotion for itching    Be sure to check your kit regularly. Replace any supplies that are getting low or which have expired.  Other supplies may be included in a first aid kit. This depends on the area in which you plan to spend time.)","Yes, I have information about First aid kit",0.8480310440063477,0.7376472353935242,0.7889970541000366
ADAM_0001745_Sec1.txt,Do you have information about Glucagon blood test,"A glucagon blood test measures the amount of a hormone called glucagon in your blood. Glucagon is produced by cells in the pancreas. It helps control your blood sugar level by increasing blood sugar when it is too low.

How the Test is Performed : A blood sample is needed.

How to Prepare for the Test : Your health care provider will tell you if you need to fast (not eat anything) for a period of time before the test.

How the Test will Feel : When the needle is inserted to draw blood, some people feel moderate pain. Others feel only a prick or stinging. Afterward, there may be some throbbing or a slight bruise. This soon goes away.

Why the Test is Performed : Glucagon stimulates the liver to release glucose. As the level of blood sugar decreases, the pancreas releases more glucagon. And as blood sugar increases, the pancreas releases less glucagon.   The provider may measure glucagon level if a person has symptoms of:  - Diabetes  - Glucagonoma (rare tumor of the pancreas) with symptoms of a skin rash called necrotizing migratory erythema, weight loss, mild diabetes, anemia, stomatitis, glossitis  - Growth hormone deficiency in children  - Liver cirrhosis (scarring of the liver and poor liver function)  - Low blood sugar (hypoglycemia)  - Multiple endocrine neoplasia type I (disease in which one or more of the endocrine glands are overactive or form a tumor)  - Pancreatitis (inflammation of the pancreas)

Normal Results : The normal range is 50 to 100 pg/mL.  Normal value ranges may vary slightly among different laboratories. Some labs use different measurements or test different samples. Talk to your doctor about the meaning of your specific test results.

What Abnormal Results Mean : Abnormal results may indicate that the person may have a condition described above under Why the Test Is Performed.   Glucagon can be increased by prolonged fasting.

Risks : Veins vary in size from one person to another and from one side of the body to the other. Obtaining a blood sample from some people may be more difficult than from others.  Other risks associated with having blood drawn are slight but may include:  - Excessive bleeding  - Fainting or feeling light-headed  - Hematoma (blood accumulating under the skin)  - Infection (a slight risk any time the skin is broken)) 
",No<|end_of_text|>,0.7107154726982117,0.7184847593307495,0.7145790457725525
ADAM_0001747_Sec1.txt,What is (are) Glucose screening and tolerance tests during pregnancy ? (Also called: Oral glucose tolerance test - pregnancy (OGTT); Glucose challenge test - pregnancy),A glucose screening test is a routine test during pregnancy that checks a pregnant womans blood glucose (sugar) level.  A glucose tolerance test is done if a glucose screening test result is higher than normal. It is used to diagnose gestational diabetes.  Gestational diabetes is high blood sugar (diabetes) that starts or is found during pregnancy.),"The glucose screening and tolerance tests are used to diagnose gestational diabetes. Gestational diabetes is a type of diabetes that is first detected during pregnancy. It affects how the mother's body uses glucose, the sugar in the blood.<|end_of_text|>",0.8700595498085022,0.884039580821991,0.8769938349723816
ADAM_0001749_Sec1.txt,Do you have information about Glucose urine test (Also called: Urine sugar test; Urine glucose test; Glucosuria test; Glycosuria test),"The glucose urine test measures the amount of sugar (glucose) in a urine sample. The presence of glucose in the urine is called glycosuria or glucosuria.  Glucose level can also be measured using a blood test or a cerebrospinal fluid test.

How the Test is Performed : After you provide a urine sample, it is tested right away. The health care provider uses a dipstick made with a color-sensitive pad. The color the dipstick changes to tells the provider the level of glucose in your urine.   If needed,your provider may ask you to collect your urine at home over 24 hours. Your provider will tell you how to do this. Follow instructions exactly so that the results are accurate.

How to Prepare for the Test : Certain medicinescan change the result of this test. Before the test, tell your provider which medicines you are taking. Do not stop taking any medicine before talking to your provider.

How the Test will Feel : The test involves only normal urination. There is no discomfort.

Why the Test is Performed : This test was commonly used to test for and monitor diabetes in the past. Now, blood tests to measure glucose level in the blood are easy to do and are used instead of the glucose urine test.  The glucose urine test may be ordered when the doctor suspects renal glycosuria. This is a rare condition in which glucose is released from the kidneys into the urine, even when the blood glucose level is normal.

Normal Results : Glucose is not usually found in urine. If it is, further testing is needed.  Normal glucose range in urine: 0to 0.8 mmol/l (0to 15 mg/dL)  The examples above are common measurements for results of these tests. Normal value ranges may vary slightly among different laboratories. Some labs use different measurements or test different samples. Talk to yourhealth care providerabout the meaning of your specific test results.

What Abnormal Results Mean : Higher than normal levels of glucose may occur with:  - Diabetes: Small increases in urine glucose levels after a large meal are not always a cause for concern.    - Pregnancy: Up to half of women have glucose in their urine at sometime during pregnancy. Glucose in the urine may mean that a woman has gestational diabetes.  - Renal glycosuria: A rare condition in which glucose is released from the kidneys into the urine, even when blood glucose levelsare normal.

Risks : There are no risks with this test.) 
","Glucose urine test is used to detect the presence of glucose in urine. It is also called as Urine sugar test, Urine glucose test, Glucosuria test and Glycosuria test. It is done to detect the presence of glucose in urine and to check for diabetes mellitus. Diabetes mellitus is",0.8760408163070679,0.7954752445220947,0.833816409111023
ADAM_0003182_Sec1.txt,What is (are) Prediabetes ? (Also called: Impaired fasting glucose - prediabetes; Impaired glucose tolerance - prediabetes),"Prediabetes occurs when the level of sugar (glucose) in your blood is too high, but not high enough to be called diabetes.   If you have prediabetes, you are at a much higher risk for developing type 2 diabetes within 10 years. It also greatly increases your risk for heart disease.   Losing extra weight and getting regular exercise CAN stop prediabetes from becoming full-blown diabetes.) ","Prediabetes is a condition in which blood sugar levels are higher than normal, but not high enough to be diagnosed as diabetes. Prediabetes usually occurs with insulin resistance, in which the body's ability to use insulin is impaired or insulin is not produced in adequate amounts.",0.9005296230316162,0.8708024621009827,0.8854166865348816
ADAM_0003182_Sec3.txt,How to prevent Prediabetes ? (Also called: Impaired fasting glucose - prediabetes; Impaired glucose tolerance - prediabetes),"Your health care provider will talk with you about your condition and your risks from prediabetes. To help you prevent diabetes, your provider will likely suggest certain lifestyle changes:  Eat healthy foods: This includes whole grains, lean proteins, low-fat dairy, and plenty of fruits and vegetables. Watch portion sizes, and avoid sweets and fried foods.   Lose weight: Just a small weight loss can make a big difference in your health. For example, your provider may suggest that you lose about 7% of your body weight. So, if you weigh 200 pounds, your goal would be to lose about 14 pounds. Your provider may suggest a diet or you can join a program to help you lose weight.  Get more exercise: Aim to get at least 30 to 60 minutes of moderate exercise at least 5 days a week. This can include brisk walking, riding your bike, or swimming. You can also break up exercise into smaller sessions throughout the day.  Take medicines as directed: Depending on your other risk factors, your provider may prescribe medicines to lower cholesterol or blood pressure or to help prevent diabetes.)","Prediabetes is a condition in which blood sugar levels are higher than normal, but not high enough to be diagnosed as diabetes. If you have prediabetes, you are more likely to develop type 2 diabetes than other people. But if you make changes to your lifestyle, such as losing weight if you are overweight",0.8538540601730347,0.8183760046958923,0.8357387185096741
MPlusHealthTopics_0000108_Sec1.txt,Do you have information about Blood Sugar (Also called: Blood glucose)," Blood sugar, or glucose, is the main sugar found in your blood. It comes from the food you eat, and is your body's main source of energy. Your blood carries glucose to all of your body's cells to use for energy.    Diabetes is a disease in which your blood sugar levels are too high. Over time, having too much glucose in your blood can cause serious problems. Even if you don't have diabetes, sometimes you may have problems with blood sugar that is too low or too high. Keeping a regular schedule of eating, activity, and taking any medicines you need can help.    If you do have diabetes, it is very important to keep your blood sugar numbers in your target range. You may need to check your blood sugar several times each day. Your health care provider will also do a blood test called an A1C. It checks your average blood sugar level over the past three months. If your blood sugar is too high, you may need to take medicines and/or follow a special diet.    NIH: National Institute of Diabetes and Digestive and Kidney Diseases) ",I have information about blood sugar.<|end_of_text|>,0.7593170404434204,0.7856397032737732,0.7722541689872742
